# C3S1 C3P2 C1S0 Ct1S0pp Ct1S0nn C3P0 C3P1 Ct1S0np cE CE1 Ct3S1 c3 c1 cD C1P1 c4 
1.053560260072233579e+00 -8.125135036437307612e-01 2.779716813822867394e+00 -1.652733708255821332e-01 -1.646395841497204360e-01 1.596966706074886666e+00 -1.150924156348754446e+00 -1.644792569280948691e-01 -1.148647334517833851e+00 6.658613354833877729e-01 -1.816336693313772566e-01 -3.436937231889079847e+00 -1.039454692016013038e+00 -3.090693323390563130e-01 5.159405651416327787e-01 4.128451800806002936e+00
1.023104230622075450e+00 -7.835292157540528768e-01 2.206171877029269091e+00 -1.560567146539690586e-01 -1.566655980253506830e-01 1.482980746631169300e+00 -1.073416546270251182e+00 -1.560191535715294842e-01 2.055054463142216292e-01 5.328718154450368116e-01 -1.776370483353481022e-01 -3.311414088202026207e+00 -1.241059790414686503e+00 2.154906928459031867e+00 4.524087357454272817e-01 3.747274576262948464e+00
8.513078119465804505e-01 -7.474287367116387859e-01 2.109620516839313620e+00 -1.587474018627597350e-01 -1.594068317928974965e-01 1.459299740276496671e+00 -1.051647926229281271e+00 -1.583242841426727721e-01 -4.627500469667742422e-01 5.484073554946491402e-01 -1.778458720110770996e-01 -4.682812168279838261e+00 -1.061353139095032150e+00 -7.368725581752204601e-01 6.385468140152884553e-01 4.378872325382218378e+00
1.064230651460257082e+00 -9.556506871846540685e-01 2.809665822199852947e+00 -1.645235977894474455e-01 -1.652174267205977209e-01 1.551186540726353646e+00 -1.138858263363510259e+00 -1.655098823965946153e-01 -9.191651549089083773e-01 6.859369010614814188e-01 -1.771970850677397347e-01 -3.459502756764040843e+00 -1.104684887155207740e+00 1.455496189849321276e+00 4.450930575779628584e-01 3.457932618662022950e+00
9.519699662382191674e-01 -6.942741726680923264e-01 2.069556067808065336e+00 -1.535539970868297355e-01 -1.532509543237251526e-01 1.446263205841567423e+00 -1.168701154758881700e+00 -1.532133760716277993e-01 -1.620981363201845049e+00 7.012093854978544982e-01 -1.810003719717844795e-01 -4.518772748864787303e+00 -1.014612456144464936e+00 1.698385755175838341e+00 4.742265053642406025e-01 3.643781795559333681e+00
1.136573441782543048e+00 -9.609746623577952729e-01 2.878875046009557348e+00 -1.585921404491958953e-01 -1.591179711883254355e-01 1.276490884498005407e+00 -9.917133448529313888e-01 -1.581927032460622717e-01 1.059194637313017662e+00 5.506601503386072682e-01 -1.797321889625325131e-01 -4.704165408842736262e+00 -1.033342380383036163e+00 1.989603587035305043e+00 5.857707598689599893e-01 3.119747939030129924e+00
1.013233126427327546e+00 -6.918125588260770620e-01 2.051892733684767212e+00 -1.655773839032811390e-01 -1.652063319085142479e-01 1.428550164266156219e+00 -1.046702060383867927e+00 -1.656241128380003536e-01 5.385359632206254688e-02 7.157516059107067452e-01 -1.771786305170144626e-01 -3.978738551577428062e+00 -1.291693293416436017e+00 4.343506950568566394e-01 5.018549455508998225e-01 3.115572191695830107e+00
9.535266332981902071e-01 -9.524434437075213200e-01 2.552712957413241668e+00 -1.578055788776021595e-01 -1.571000151664039834e-01 1.384069895548054818e+00 -1.077634381380690343e+00 -1.566671657621988012e-01 -8.407919160565648919e-01 5.114339720808561696e-01 -1.802736637285129173e-01 -3.664051891611377787e+00 -9.970964007837779253e-01 4.622053892080379978e-02 5.473492350375801507e-01 3.729962854993000398e+00
1.142158708929868816e+00 -6.524629458928965509e-01 2.292842143995080129e+00 -1.642571261746651745e-01 -1.645638551525789306e-01 1.345296927622502414e+00 -1.234660645818659086e+00 -1.649664339371516852e-01 -4.938461375423390809e-01 6.129638210207128957e-01 -1.820481386819933767e-01 -3.465369758813845458e+00 -9.267788877251632584e-01 1.616614384249806413e+00 6.435878292460146533e-01 3.545988147531418555e+00
1.046838397748555805e+00 -6.823406502537580076e-01 2.342094729975814804e+00 -1.628588925295166856e-01 -1.627635960208979604e-01 1.389199970577039478e+00 -1.063913941624961002e+00 -1.634027911621711848e-01 -1.370536105151095363e+00 5.921187749818024315e-01 -1.737246657788067139e-01 -3.327624693055213356e+00 -9.048629888830077572e-01 8.880186665341961438e-01 6.181210039725396621e-01 3.105466569909324015e+00
8.869532362269875181e-01 -6.655911431203729300e-01 2.769706419274398090e+00 -1.551805047223911993e-01 -1.549669896537992642e-01 1.404334962888832417e+00 -1.022452913925477658e+00 -1.554805235417117126e-01 3.703593190925129619e-01 6.174334027048383744e-01 -1.767160600775443680e-01 -4.010949310986152483e+00 -9.149355703715198462e-01 1.108132580271770973e+00 5.435058248547489645e-01 4.432790287735085322e+00
1.038251474282133380e+00 -8.328309181438517950e-01 2.360834893926378353e+00 -1.561209581919318357e-01 -1.563445603398913308e-01 1.582762873439433893e+00 -1.280834673369545484e+00 -1.563192944710536103e-01 1.539704700327648723e+00 5.910374896887581331e-01 -1.811990857259003773e-01 -4.454686105005018604e+00 -1.121589210046237683e+00 -5.449274435933937344e-01 4.566513025943688131e-01 3.242789250068535356e+00
1.110016762176839311e+00 -7.329648261824643907e-01 2.669886215054408041e+00 -1.649748360866673813e-01 -1.657037428481162589e-01 1.584783809771262764e+00 -1.144127601575912312e+00 -1.645403846718727636e-01 -5.276691515558959988e-01 5.779492146699319877e-01 -1.734801252420432871e-01 -3.835330765441552714e+00 -9.335907812457333588e-01 2.192680183759094792e+00 6.071491861626985287e-01 3.614590333542900602e+00
1.079004845525471268e+00 -7.580505172631193389e-01 2.271039324429340311e+00 -1.546514383538213078e-01 -1.544435035123452038e-01 1.654886703852401997e+00 -9.934079363702328358e-01 -1.544417483612300634e-01 -9.972335998275968505e-01 4.961105202248228818e-01 -1.750199219715003751e-01 -3.642608001118488925e+00 -1.021315469263711639e+00 1.377235758522732834e+00 5.767339881884379071e-01 4.060761976272704743e+00
8.768374270477647947e-01 -6.670251661981246860e-01 2.651559081012135000e+00 -1.546362716006242921e-01 -1.545846175231933572e-01 1.363217175500935685e+00 -1.218803667357052811e+00 -1.543952702898807317e-01 -9.710270558568721011e-01 6.414374095541275356e-01 -1.805990614241683168e-01 -4.072402626723242491e+00 -1.157537927852234638e+00 1.670572260245652974e+00 5.505405512692232994e-01 4.443020106448800632e+00
1.134621112572495871e+00 -6.539014290515898775e-01 2.306722885662338740e+00 -1.541188086739246343e-01 -1.536577099119160739e-01 1.367625548609798791e+00 -1.319078355823354753e+00 -1.542236132056833964e-01 -1.441266735993739223e+00 6.958343996937670362e-01 -1.781989587980609968e-01 -3.522770511261713811e+00 -9.591173637794719875e-01 -1.079297983737644850e-01 6.377715302843106615e-01 3.232461094644952571e+00
1.182191188276687344e+00 -8.324636713830053658e-01 2.364140826421305519e+00 -1.563326731671798586e-01 -1.567827730576525358e-01 1.574942578709085828e+00 -1.036383447753805864e+00 -1.559715799831619398e-01 9.021337402182063592e-01 6.371729129347390996e-01 -1.749418349149672314e-01 -3.247080327537124056e+00 -9.507350806276221311e-01 2.991681050866984437e-01 5.080596755223059091e-01 4.510753929702229215e+00
8.533495043086358756e-01 -6.736549457263845131e-01 2.919507705750346016e+00 -1.604425470816543686e-01 -1.608973069075165796e-01 1.326904876377141829e+00 -1.323552730927029186e+00 -1.610408994750275602e-01 4.503140763379422928e-01 5.338175145674423083e-01 -1.734095114877343691e-01 -4.544364157053919051e+00 -1.284079883010791567e+00 7.419299022329018944e-01 4.514371770637941594e-01 3.865193163250843167e+00
9.968641987144065686e-01 -8.279033223740207559e-01 2.954303501168515478e+00 -1.655415494981044289e-01 -1.650159037621044544e-01 1.191575650835887457e+00 -9.234365288866792643e-01 -1.649088002619317483e-01 -9.094165572050688651e-01 5.616736235159296431e-01 -1.746570658626676320e-01 -4.672809973978266029e+00 -1.331299260257821526e+00 1.656507078891406248e+00 4.904385954560625538e-01 3.271887325018328241e+00
9.004949615672173113e-01 -8.542068868270661364e-01 2.486160550937421831e+00 -1.619249484566470110e-01 -1.626539077103984210e-01 1.297089667654921064e+00 -1.309494030918337382e+00 -1.616994006594328348e-01 1.199588264459203746e+00 6.449578604109222901e-01 -1.755185541377161096e-01 -3.513777973672335797e+00 -1.148913312470928094e+00 -4.564762027913572551e-01 6.559743692182502528e-01 4.404191029026894633e+00
8.429193240190612224e-01 -6.479874002263759092e-01 2.612580813424169701e+00 -1.579309293819938231e-01 -1.582289102373419798e-01 1.352909299693613399e+00 -1.233348125714501808e+00 -1.579980455959322239e-01 -3.341507507395071741e-01 4.811832458357540587e-01 -1.759639382325219326e-01 -3.819075594830839471e+00 -1.068980832531098102e+00 -3.116916913340068707e-01 5.772981217265458209e-01 3.818131407191346582e+00
8.406366835231515733e-01 -8.022959798012196941e-01 2.367702239824827082e+00 -1.619516791021635149e-01 -1.619037583013390735e-01 1.497764224126894028e+00 -1.072409572964001745e+00 -1.614072136520976197e-01 5.258226137956212298e-01 4.859149381436584925e-01 -1.771378729238729244e-01 -3.941835424205753835e+00 -1.288965892044780848e+00 -6.014426374370547279e-01 5.944274693430865453e-01 3.395133565900880335e+00
8.621831515315184769e-01 -8.291017396770286041e-01 2.511205142260995782e+00 -1.573541186823600169e-01 -1.581353682896025625e-01 1.549265289081411812e+00 -1.225565734641453020e+00 -1.577661420168751105e-01 -1.183200560598479223e+00 5.364333661733732272e-01 -1.782139480875573057e-01 -3.723679068784917945e+00 -1.168290780194907175e+00 -6.628823708705929851e-01 4.796946528385153119e-01 3.277594033797541329e+00
8.837142537554603106e-01 -9.060986330208539163e-01 2.401176152556090848e+00 -1.601946799198972760e-01 -1.608028608218191047e-01 1.148193150350879765e+00 -1.247380250499588783e+00 -1.600304798276080964e-01 -1.401272561358965607e+00 5.494080015707777376e-01 -1.815008170518477293e-01 -3.330378943540113212e+00 -1.175399665328195731e+00 1.618391655098466053e+00 5.047649999690038136e-01 4.315201088142942787e+00
8.296820697942448586e-01 -7.780278667810175408e-01 2.644844032299303649e+00 -1.585678288783957390e-01 -1.584645698379640866e-01 1.142730371701739633e+00 -1.099359136446974583e+00 -1.581195973684767497e-01 1.390159243781334819e+00 6.598297476685672791e-01 -1.779396617356820975e-01 -3.263965247804141434e+00 -1.049738465794924913e+00 1.771106000784733459e-01 6.580825883712662083e-01 3.624613976058845388e+00
9.854769170556905156e-01 -6.689952138901197332e-01 2.451982658900476508e+00 -1.566209825410552481e-01 -1.561801867296577218e-01 1.222869280325514785e+00 -9.473894686750233829e-01 -1.556745388343023506e-01 -1.485164600245710398e+00 5.454484773882670723e-01 -1.739300019349516169e-01 -3.252505550523303146e+00 -1.335239287440372902e+00 -4.874965260567050152e-01 4.786954840314044390e-01 4.491240660111887273e+00
1.098816146547441308e+00 -9.434387799663330743e-01 2.566346837004919834e+00 -1.631881193510909545e-01 -1.634829755028693321e-01 1.555834799890172038e+00 -1.095190568507280027e+00 -1.626274255959479220e-01 2.170310765983840540e-02 7.140413778944157963e-01 -1.765704607686565675e-01 -4.464553693826261771e+00 -9.930365741703692795e-01 1.789112445251986649e+00 5.258544969153615689e-01 3.633570027786926282e+00
1.162646678177203352e+00 -8.973808733838544160e-01 2.626944354256171010e+00 -1.608219777144994922e-01 -1.604581012413206775e-01 1.507133029910862509e+00 -1.012274616204654087e+00 -1.598969293113237933e-01 -6.626755724155684035e-01 5.017437082129004855e-01 -1.765049771444039406e-01 -4.596028910749195617e+00 -1.204302061637359644e+00 2.113341421774167728e+00 6.271254166543250852e-01 3.582441766116732040e+00
1.002094286084062258e+00 -8.943526069808293011e-01 2.326954967244020178e+00 -1.643667303684279990e-01 -1.643079633088201374e-01 1.448792930182831507e+00 -1.220718792632591532e+00 -1.638273186816152915e-01 7.212781843205697818e-01 6.819406348055286893e-01 -1.753016881008073180e-01 -4.621823564173158871e+00 -9.667763582829709268e-01 1.955818223828798885e+00 5.558346509058634810e-01 3.603362313822337626e+00
9.112552252092709359e-01 -8.426529613007789354e-01 2.983639104345108262e+00 -1.662180412359873516e-01 -1.655796175395082004e-01 1.510554111698327429e+00 -1.236649283151128431e+00 -1.666551371901693890e-01 -6.549219760334221707e-01 6.903080069067693003e-01 -1.788620305046118020e-01 -4.503142201661115784e+00 -1.205270503321918207e+00 1.078576377715973589e+00 6.301661033482095498e-01 3.737219441801355568e+00
1.050377270090655735e+00 -9.493047336019839744e-01 2.312179307677041606e+00 -1.658078896682255998e-01 -1.660353724836229339e-01 1.515699861961253392e+00 -1.028743045480507545e+00 -1.650943375048506134e-01 1.235851388139073137e+00 5.185839228005382218e-01 -1.734106061596256410e-01 -3.773184769414795081e+00 -1.115899791576839606e+00 -7.533559915499713489e-01 5.500667710231433860e-01 3.858020456335450987e+00
8.241715467882828605e-01 -7.798966557967333957e-01 2.534080544687952852e+00 -1.645705423852581728e-01 -1.653431857296417673e-01 1.465717849858870769e+00 -1.253654393849292337e+00 -1.641434472388522969e-01 6.861608487195525186e-01 5.168190901947106175e-01 -1.820205604510060082e-01 -3.878909050357871813e+00 -1.110339011276196830e+00 2.416518040354440622e+00 6.406824227677241357e-01 4.123539406530533746e+00
1.104209485610027075e+00 -8.759736392790630211e-01 2.755433730699829109e+00 -1.583429990014279254e-01 -1.587146257266483784e-01 1.399628896284650148e+00 -1.343340390965449993e+00 -1.587720203498309834e-01 1.515220415853974600e+00 7.165388014486364643e-01 -1.760643172642564758e-01 -4.087300554582899537e+00 -9.487362665392500283e-01 5.034579796325339140e-01 5.276362804373941895e-01 3.964691337722086928e+00
9.603163846001262494e-01 -7.641002590461882793e-01 2.084130176366945086e+00 -1.510160133660340964e-01 -1.516106454106568580e-01 1.266401560567122830e+00 -1.306533454854015952e+00 -1.518157970711581095e-01 -1.114954900351714517e+00 5.239030789937897392e-01 -1.807116874486781599e-01 -4.513562754109400110e+00 -1.247497554941168874e+00 2.077034017959836998e+00 5.684065004125300469e-01 3.182539395440139085e+00
8.157573949944870728e-01 -7.230481535859868414e-01 2.072601809701604125e+00 -1.548723177397360318e-01 -1.542659407013896589e-01 1.150927693436608390e+00 -1.250294700244333423e+00 -1.541721166396867737e-01 3.186238534533214484e-02 6.157400116539240020e-01 -1.736781235915932087e-01 -3.475158304056254366e+00 -1.128351193131247987e+00 6.867200769149028883e-02 6.612580145230868567e-01 4.425406040785364148e+00
9.008367362444158477e-01 -7.034846059882275959e-01 2.355193365722568100e+00 -1.635245465309951851e-01 -1.638904693911638899e-01 1.507715095810481243e+00 -1.009736910421721312e+00 -1.641576205268567568e-01 1.115276975521380276e+00 5.739847173694215821e-01 -1.801907688189378354e-01 -4.491193390092128368e+00 -1.332485234993648904e+00 9.278747771078398321e-01 6.650756101524588626e-01 3.267589048771348370e+00
1.028388634741441043e+00 -7.459124053976172730e-01 2.935909474333172398e+00 -1.525707304668671993e-01 -1.523315770353239895e-01 1.463368856365167003e+00 -1.183435896642009322e+00 -1.524015488403973051e-01 1.284297880468123321e+00 5.720059550277032390e-01 -1.743990203066252687e-01 -3.871849166417463017e+00 -1.238359666364270639e+00 -8.053568090310316840e-01 5.661361129876676390e-01 3.949532574561926079e+00
9.702228227879562406e-01 -7.714746674214971733e-01 2.164160739616480367e+00 -1.616219422566619046e-01 -1.617019154708081441e-01 1.207937718832709173e+00 -1.277013336903437324e+00 -1.620320521886242371e-01 -1.141208508238076291e-01 5.582790729705565669e-01 -1.800348684603517158e-01 -4.534266619162762524e+00 -1.168641005822553813e+00 9.059054658445636621e-01 4.975481020420727818e-01 3.154010583704912829e+00
8.664296103648351233e-01 -9.181212595793206699e-01 3.041841943283250416e+00 -1.635826091171480312e-01 -1.631315667959415960e-01 1.436237500999721473e+00 -1.110997344739346637e+00 -1.626874008877682576e-01 7.596612256123740359e-01 6.302556973531117102e-01 -1.792200855402830695e-01 -3.719742793598643793e+00 -9.816349951090104220e-01 1.217641189182819161e+00 6.507554577499156112e-01 3.188865832433933623e+00
9.642985417213647548e-01 -9.357708488709219896e-01 2.194193685529969517e+00 -1.675343851892669711e-01 -1.670092808502008641e-01 1.173513429900965077e+00 -1.287410977507964738e+00 -1.677142487631969325e-01 1.446564361147780975e+00 7.043893745393496886e-01 -1.768720040696949436e-01 -4.171146976763591141e+00 -9.029953254407381280e-01 2.179869679083174194e+00 4.818963034932248202e-01 3.314289063674626945e+00
1.160353927492516757e+00 -8.783718402570497297e-01 2.115272340806154894e+00 -1.545081500372575134e-01 -1.546535064191128517e-01 1.304894768802425498e+00 -1.069497954151830132e+00 -1.542396389996136263e-01 6.352408406953999886e-01 4.846818023466672454e-01 -1.732403505182495973e-01 -3.160994125716475089e+00 -1.198060259226330082e+00 -7.797162232927423720e-01 5.419743967851402555e-01 3.215265023721914250e+00
1.118288019067722683e+00 -6.996199763138414296e-01 2.662608408879199473e+00 -1.550136261733955356e-01 -1.552804175198898018e-01 1.286075962640430781e+00 -1.193498517499491651e+00 -1.550857791265923269e-01 -2.974458234624099973e-02 6.890040715476981603e-01 -1.802074460695448632e-01 -3.216227437336097061e+00 -1.059505244172040950e+00 4.010555197381889814e-01 6.503932156569992573e-01 3.697876318328908951e+00
9.066985145232158150e-01 -6.495018528092112442e-01 2.220538583790616194e+00 -1.526946814953875353e-01 -1.526361545140575426e-01 1.218451638768071277e+00 -1.075305662017868036e+00 -1.533412102749479033e-01 -7.791193127711147914e-01 6.714188314302259597e-01 -1.805025137749109165e-01 -4.645350234524628696e+00 -1.029195674720345011e+00 5.482391219951754380e-02 6.547502033810586042e-01 3.592311722790387130e+00
8.380188440552345241e-01 -8.236423214547730076e-01 2.454917124766620162e+00 -1.583304703433020821e-01 -1.585440461635571618e-01 1.424325024440820986e+00 -9.611811668301208922e-01 -1.586385612375313947e-01 9.811511824092757905e-01 5.643504620833785790e-01 -1.789158564083226932e-01 -4.472121433316383232e+00 -1.246268721872286322e+00 1.184700690023170022e+00 6.152435804138036701e-01 3.352023844262923546e+00
8.693815663613952971e-01 -7.510272382728701013e-01 2.572856084379673725e+00 -1.643984124353392029e-01 -1.644174827531046379e-01 1.299992985231447129e+00 -1.106370285099915751e+00 -1.641452876520173298e-01 -7.987301061364034949e-01 5.267890032571906911e-01 -1.792854983861987550e-01 -3.415274974736727032e+00 -1.040855099462732136e+00 1.198610513894951879e+00 4.543508387649421443e-01 4.388285506136596403e+00
8.918505356238175530e-01 -6.836483984197929686e-01 2.125700077600481741e+00 -1.667054322303413716e-01 -1.671221902921301850e-01 1.332313616500560460e+00 -1.043831693275611094e+00 -1.673769587680847826e-01 -4.243466239611626278e-01 5.557399700648576468e-01 -1.799067215488869831e-01 -4.233327097137123296e+00 -1.268785770597769647e+00 -3.540896711546737130e-01 4.526244233001293638e-01 3.987842962486370268e+00
9.451910707104713705e-01 -9.086723566883738723e-01 2.128455769946482334e+00 -1.532257327782820255e-01 -1.524942931414728919e-01 1.408954227312394503e+00 -1.157102691462079669e+00 -1.526254137152467105e-01 1.100123439227407740e+00 5.824087272899577394e-01 -1.794927801321058447e-01 -4.034979615249994822e+00 -9.782062433422026304e-01 2.234436193721802244e+00 6.350258837435476256e-01 3.595427832599566997e+00
1.100082800642462999e+00 -8.387221179717639918e-01 2.592963757723387275e+00 -1.516748905822551396e-01 -1.514782225492737333e-01 1.543156030807022461e+00 -1.085455819705883229e+00 -1.516734051152783813e-01 -1.537387370128260322e-01 5.632498509115928531e-01 -1.741916210269218723e-01 -3.502074984652947531e+00 -9.626344826820811829e-01 1.860396689888049959e+00 5.315555013432339271e-01 3.224088285509527640e+00
8.213540574582753884e-01 -7.608305610879827485e-01 2.373057769246231796e+00 -1.650729072802590014e-01 -1.657732376403702745e-01 1.625521293096752196e+00 -1.351870580919514397e+00 -1.657795716709676570e-01 -5.924626594133546309e-01 5.884101171179867418e-01 -1.767992798542175059e-01 -3.652646430363268415e+00 -1.234487575546831639e+00 1.434818201131005111e-01 5.338166645793017695e-01 3.160100840578346393e+00
1.123751583173271840e+00 -8.185625094695583304e-01 3.008747392221059691e+00 -1.636096965392860314e-01 -1.634029644918685298e-01 1.272069808905052390e+00 -1.188709019663285460e+00 -1.632280721823475556e-01 -5.501489052106565136e-01 4.907114259998085481e-01 -1.782745520004260786e-01 -3.635951986893021459e+00 -1.157360688068509447e+00 7.656685784899669445e-01 5.894866941474331545e-01 4.245596974160731563e+00
8.492742741206913415e-01 -7.508140239817235884e-01 2.680052440541981440e+00 -1.559739417629382174e-01 -1.554823283519005672e-01 1.183461245772226222e+00 -1.159160386195208226e+00 -1.552027153513231561e-01 -6.742500632634302882e-01 5.456816717210856149e-01 -1.766917349045628860e-01 -4.312088022313106173e+00 -1.260604026027067892e+00 1.057376711688484239e+00 4.596891522424174648e-01 3.521701253132037301e+00
8.635120678788127391e-01 -7.257584297030736931e-01 2.714738790954117853e+00 -1.514869024650583595e-01 -1.522335176810869495e-01 1.579638133540889555e+00 -1.154356415974799877e+00 -1.523456167154519925e-01 1.025378866238672693e+00 6.786157130349916855e-01 -1.754495043808486088e-01 -3.796712913691100422e+00 -9.236820846535902518e-01 -5.794643477668756093e-01 5.413131187119226695e-01 4.290478875945767712e+00
1.030485365155298760e+00 -8.900510456820671656e-01 2.335872742736166074e+00 -1.645368942285128644e-01 -1.638330394223076747e-01 1.651665749388940174e+00 -1.259904012221832126e+00 -1.634425998142428893e-01 -1.359055189682065068e+00 6.736253429539439397e-01 -1.741048083253101675e-01 -3.498826568144343785e+00 -1.184558461515085037e+00 -1.586537733014601326e-01 5.060716385340711110e-01 4.177824772025697797e+00
1.012129040076010122e+00 -8.815465166844577150e-01 2.211695213603338317e+00 -1.615082059314956742e-01 -1.607113358133840375e-01 1.475874158964181060e+00 -9.341541844524872129e-01 -1.603232360142004265e-01 -4.046306888029427284e-03 6.147407837010132603e-01 -1.791404278356881485e-01 -4.421680588228479536e+00 -1.215245508435558008e+00 -3.890262994442189592e-01 4.502850970817798837e-01 4.191340429083633801e+00
1.061421157303737317e+00 -7.412065930415620008e-01 3.043533274266391864e+00 -1.589977995699453084e-01 -1.591633008928982074e-01 1.123523326437316561e+00 -1.146734489044255456e+00 -1.584081658403230231e-01 -3.795606073961830251e-01 6.398599935648063841e-01 -1.790656638060782180e-01 -4.272748684634882110e+00 -9.294756782867525935e-01 1.648500172950948528e+00 6.263007545719033731e-01 3.255870805309236893e+00
9.716600856612145343e-01 -8.255657319061133759e-01 2.516541120863595715e+00 -1.583472774347699785e-01 -1.578087518012035173e-01 1.220786401960618495e+00 -1.086738509340648973e+00 -1.586507271099615313e-01 3.993997787651912823e-01 5.944960412839925823e-01 -1.767602831495368731e-01 -3.206936709555336051e+00 -1.132499834681282458e+00 -4.732717977833730827e-01 6.287513463734832886e-01 4.237148204512425131e+00
8.100399994023348427e-01 -6.755653220037446394e-01 2.998762907700933233e+00 -1.565423254247629570e-01 -1.570710525106167321e-01 1.414351351452475480e+00 -1.336698291211104062e+00 -1.562539538704304232e-01 -1.270850937425187066e+00 5.475886397603180189e-01 -1.785616756477153844e-01 -3.926768074427475774e+00 -1.307364891515088390e+00 7.196657563443594752e-01 6.250892125035479863e-01 4.342891173088767154e+00
9.359826644765320003e-01 -6.437494964181900148e-01 2.340860560172024041e+00 -1.666190496643848717e-01 -1.659802244454955944e-01 1.422953102710133866e+00 -9.847283844314151935e-01 -1.660065070208906202e-01 -6.308931569960161134e-01 6.575150222647923037e-01 -1.818213859508175656e-01 -4.321731838516217117e+00 -9.538148303557636432e-01 6.742056854819288292e-01 4.846600978280446448e-01 3.792829962275752642e+00
1.121963232891221018e+00 -8.478620645062250327e-01 2.080525147806016495e+00 -1.653451857220779031e-01 -1.647292786187827263e-01 1.661945356927844397e+00 -1.092571116149529065e+00 -1.654593188464175690e-01 -1.479598216512146847e+00 6.990414113691372222e-01 -1.806595186595058578e-01 -3.914703721072202214e+00 -1.212593559340433558e+00 2.066734125753390217e+00 5.589507037226059127e-01 3.040204039388153756e+00
9.617472326204937749e-01 -7.016663221661683103e-01 2.544921447858846886e+00 -1.593750385307005357e-01 -1.597598388540716341e-01 1.247012858301692395e+00 -9.802553734051093759e-01 -1.597253139873886230e-01 -1.270460675383158211e-01 5.400649875833360980e-01 -1.787237791776647988e-01 -3.689878780548045967e+00 -9.169102692651214248e-01 1.499444576036149446e+00 6.534538583916937871e-01 3.324142992277348885e+00
1.193732544455541333e+00 -9.572756980732133325e-01 2.122493193031871339e+00 -1.629436775685454697e-01 -1.628204541593535337e-01 1.636978029959071268e+00 -9.451972864296256382e-01 -1.633081101601668028e-01 1.468046910269685146e+00 6.698317313183060895e-01 -1.764058667816263415e-01 -3.731354814094322236e+00 -1.183671365744609849e+00 1.736100828176317723e+00 5.749353887292761867e-01 4.084090451317957005e+00
1.052436963380002810e+00 -7.157867025054064358e-01 2.889407393200857044e+00 -1.577868683677103867e-01 -1.575064618571550279e-01 1.139133754313590652e+00 -1.333253966204062335e+00 -1.572482238975816959e-01 2.355112019437115567e-01 5.677068771617311826e-01 -1.792545047031723349e-01 -3.742696674604323093e+00 -1.310735906380901872e+00 2.103147259589933871e+00 6.637861970224159247e-01 3.167643723014083257e+00
9.063042641656264831e-01 -8.655603046957068836e-01 2.908934133464675664e+00 -1.670169373229481724e-01 -1.663833682952917392e-01 1.572506848112854572e+00 -1.273219967936551233e+00 -1.660878769715710412e-01 -1.449343558434719181e+00 6.042957546839293759e-01 -1.774845749873202039e-01 -3.173262164076494862e+00 -9.651296342677426754e-01 1.229227426206454421e+00 6.602891343800645352e-01 3.065277790446678363e+00
